,LPIPS_mean,LRPSNR_worst,LRPSNR_mean,score
0,0.4622679829597473,30.318957870393298,31.53442596059122,12.118508618500353
1,0.19547633379697799,28.632666221122772,29.42335359636818,9.179451773782626
2,0.1652760237455368,28.967202156623138,30.860407399215614,10.686660112051054
3,0.44266222715377807,23.83019589564954,24.755359681011306,8.907520170014141
4,0.532829350233078,32.11362605872521,33.565358282556886,9.22209157773654
5,0.3679817467927933,31.003630247537796,31.955192219004413,10.868443052687923
6,0.5704895794391632,26.607934625448706,27.90150240715463,10.407018266177879
7,0.38241247832775116,29.129743777797227,29.9175130887236,11.603830523740378
8,0.4350283622741699,31.640495938143477,32.908520590066864,14.520317250348763
9,0.45906237661838534,30.93098614269656,32.81044419642333,10.745809038433388
10,0.45110832154750824,30.946035616417355,31.744657843085292,13.978119495934605
11,0.45477733612060545,26.075618309781852,27.092239537658184,10.107247259587696
12,0.33253729343414307,25.73057381431914,26.641300345569515,9.997973341931829
13,0.4665894150733948,29.55174938631956,31.665354577281335,7.336427791444711
14,0.2302088975906372,32.93946225944882,34.060425084169864,14.059092357338344
15,0.4235950708389282,29.84355278768845,32.01053767141977,11.413586967785564
16,0.3280457526445389,29.016808699839466,30.618459943956378,11.505355676252481
17,0.3864878684282303,25.315921945682792,26.314872866916165,10.660377193857794
18,0.44244138300418856,26.465359644566497,27.401425104599184,9.755385291458618
19,0.5040918439626694,23.33917575565648,24.8767140678657,8.683966179344607
20,0.3215565890073776,25.5250208461564,26.034497362926164,7.005430997750891
21,0.385861474275589,30.474529361863766,31.85014391692634,8.62871557136555
22,0.44467785954475403,27.02036833616079,27.69752231981685,8.458953696705738
23,0.4124204158782959,27.779842716237155,28.319612998781697,8.762257987533472
24,0.4426025986671448,24.16329901281638,25.03117870079393,8.685184000026396
25,0.5027722030878067,22.608473599080167,24.091547442124945,9.532243470796702
26,0.42051013708114626,32.87109519459995,35.15430731381331,11.747277474776945
27,0.5049911737442017,25.26840886573821,26.21068875042355,7.622028135132595
28,0.5586380779743194,32.625943719160404,34.00444002776163,5.6262422347974175
29,0.48937937021255495,24.71147158789939,26.086499655620553,8.998797564638686
30,0.43592157363891604,25.897601760847255,27.270226654943535,8.332293598820533
31,0.3889619827270508,24.7412366509108,25.65786421740176,8.272307248980692
32,0.2373398244380951,30.597468285962268,31.338657301391812,11.591375676578771
33,0.4828686028718948,24.65426706997353,25.30920949853304,7.518777308818908
34,0.5963166177272796,29.4314508672294,30.648114794197234,10.84752845300812
35,0.47524206042289735,22.628506251996406,23.62747195114101,6.794902361764856
36,0.46722778081893923,25.332926505258463,26.009878889760966,7.471258782333157
37,0.251671639084816,34.27701480466484,37.5199070919228,12.8938665646743
38,0.28774580359458923,30.5733812553709,32.99284771278736,13.30972440036021
39,0.4728251904249191,31.011502937108354,31.443989970791584,9.861033114806355
40,0.458150240778923,28.287420916617975,29.599506394554385,9.498222855153234
41,0.3907581359148026,32.3451370332285,33.81494127902429,10.786552685371
42,0.16400912404060364,37.25225233483431,38.713541243217456,9.239582229020765
43,0.25342840552330015,31.16803092951125,32.69143995391653,13.039870464730416
44,0.45489552021026614,28.83960546666834,29.911949164112343,8.230061162186566
45,0.4687740087509155,27.076912591538324,27.87595261122029,8.5623570428427
46,0.42318431437015536,25.28776064864518,25.69320795514501,9.75456063945806
47,0.44079962074756623,27.74037552776821,28.493423553820282,6.983923429646321
48,0.5115086495876312,26.070401216865097,26.590670889827997,9.79957149686886
49,0.4764272034168243,26.198043663969912,27.474005647129268,9.420696661569004
50,0.23559831082820892,27.32611074377079,28.219809930789165,9.502191617268391
51,0.38268805146217344,33.45467956950787,35.65940352153089,14.384030046347988
52,0.2083899438381195,30.201236095145948,31.047278813663787,11.515357238674255
53,0.4545197427272797,27.035150639701943,27.68200444585819,8.358236158548305
54,0.5171306908130646,30.295159479568806,32.03704036225598,10.193810314526164
55,0.5724954664707184,27.395179933992317,28.02744361077513,10.578292426975722
56,0.40481092035770416,33.35058234481238,35.95966627026355,6.20827629386464
57,0.47920730113983157,32.52092595875174,33.43392188900411,8.561062909056522
58,0.44830536246299746,26.295677862861844,27.29698105549739,10.797322389235314
59,0.5224776983261108,28.346939739864357,28.90399102450707,8.856000961631082
60,0.5641305804252624,27.089941091738552,27.533476188079515,8.265557316326401
61,0.3295682519674301,34.736412573107394,37.31233868646128,10.19548105658606
62,0.28019075393676757,31.000315334067558,32.22831883096247,12.48124018288352
63,0.4974522292613983,24.61407396650616,25.7990402425845,9.604425885438214
64,0.5436727046966553,26.55355300426304,27.552245934405914,9.305521426601041
65,0.5082439243793487,31.437269765850743,31.96532718827687,10.215873934775493
66,0.41024011969566343,25.418163462221763,26.778028875546617,8.714999335327425
67,0.3472563773393631,30.581708451569533,33.592103348824885,4.104279396815009
68,0.4757629007101059,31.421545864872215,34.57232165257831,9.539534838304645
69,0.42181319892406466,27.831295190471494,28.4228935982999,13.269279196138859
70,0.38952970802783965,27.417268668929196,28.32832094793128,9.13633352553664
71,0.47880314886569975,25.00118083163536,26.44977808534958,9.699534903951763
72,0.5965225219726562,22.399022363539295,23.377827926077227,6.834247962238868
73,0.47909576892852784,29.015101372587935,30.028240435158192,12.822716128201947
74,0.5100275903940201,26.1515761070871,26.992767024788225,8.302291836593065
75,0.5890147030353546,31.090831595914608,31.478650361442412,8.476852773354565
76,0.3022374242544174,32.54762502955884,33.11955221127606,7.015685815038511
77,0.4105531394481659,29.319270081696423,30.014305633399026,10.321070005505458
78,0.4122078478336334,23.50049973691884,24.23304691376787,7.626394472968387
79,0.3521046042442322,35.531320995656934,36.558269412128496,10.553792705618799
80,0.4492473900318146,28.81284821685719,29.986612661496878,11.421449927170752
81,0.20087304562330247,28.46334990606885,29.835964089705264,10.979736613261474
82,0.46981731951236727,24.29632827842179,25.9540419382566,12.071714136466168
83,0.4968645751476288,24.302436523932744,24.912691070255985,9.5269310123341
84,0.5658713519573212,27.37604569585923,30.092049905761105,10.275598629713672
85,0.20714011937379836,31.265910642968734,32.21576377836037,14.938489655145323
