,LPIPS_mean,LRPSNR_worst,LRPSNR_mean,score
0,0.5714630961418152,34.014137848423466,36.506318087831474,5.76633055691552
1,0.3231901556253433,31.298796767551764,32.584351574334676,7.042988410082087
2,0.2439524546265602,31.861530150911726,33.14820473467593,7.689550224615941
3,0.6375014364719391,33.39036093451427,34.02732105350963,3.846429809171053
4,0.6201589047908783,34.88846534306209,37.04694047535596,6.669793721251212
5,0.4400369167327881,33.92454885137889,35.591642736225445,8.45116338828341
6,0.8377101004123688,27.8167805780175,30.723525475373755,4.425333918791252
7,0.46686179339885714,30.737639480036528,33.33830271185089,6.877787544219184
8,0.5215692162513733,32.0882865493074,34.888441077774445,6.9633073227205164
9,0.54173064827919,36.280460382365604,37.76290068838709,6.798120725660116
10,0.6150953829288482,34.5132696645372,35.48328230403557,5.822089354749019
11,0.5365329384803772,31.474128458299813,35.52757791252716,6.420813297373068
12,0.4448450833559036,30.928751175762276,32.84266050381356,7.57837167358634
13,0.3637231051921844,34.19087155090964,36.26260878894414,8.986529304109956
14,0.3292666733264923,33.39744016456984,35.198016024960914,6.838289877938812
15,0.5410738825798035,34.93919083647894,38.361203442479095,4.260563500918764
16,0.4751529097557068,29.049033962483698,31.249427492376117,6.932111294006542
17,0.4775675028562546,32.367971309243366,33.991447939125635,6.071702330641653
18,0.6268967747688293,30.53407696479845,33.94145214388389,4.949563933875467
19,0.707763934135437,31.950371613339108,33.217841486586345,4.76043553445068
20,0.504470220208168,30.03665949530818,31.790861413545816,4.72241899144066
21,0.5644307017326355,32.31844796750779,34.78646096627911,6.005410978667086
22,0.5786943852901458,32.7622207874135,34.40776925407416,5.05895275656167
23,0.48001927733421323,31.61721598551511,34.107183019224486,7.990138656784394
24,0.6402822017669678,32.1579474959769,33.76304075033652,3.5222244731666694
25,0.5885804414749145,32.24403818681589,33.79274816966217,5.135707175153448
26,0.5524093449115753,37.51354002347834,38.899954648187396,7.212239418503466
27,0.6441819071769714,31.87558527650959,32.596416034224696,4.3281173998975975
28,0.6633729457855224,32.56524407602137,34.56724090287563,4.279228175183379
29,0.611059308052063,34.01712048734747,35.649885705771936,4.9566607157430225
30,0.58507941365242,32.72281674160496,34.71965166479569,5.393957227832968
31,0.5520802080631256,33.63587492888151,34.999177205186115,7.212040147193879
32,0.39094856977462766,33.299452193329955,35.87472886668911,4.636043233820865
33,0.5214707016944885,33.94346050955001,35.29742621140808,6.278670234298635
34,0.8024913787841796,28.783311682148295,33.35119591788254,3.9174533250630152
35,0.5656705737113953,31.802317622183153,34.21222359075705,5.874982415025882
36,0.6806104958057404,33.39745823717305,34.29486944966163,4.9745190014630065
37,0.34808058738708497,34.60913593968976,36.50644103806674,7.134871442040216
38,0.4445408582687378,35.46335642603033,37.22652761543798,6.549896907216494
39,0.6013509392738342,33.93942383271049,34.969279408258934,5.6255846707281805
40,0.5998589813709259,33.901610861495904,36.25655506964468,7.026063381947677
41,0.440288445353508,33.19300070036181,35.702458826632856,9.38852243150736
42,0.2342686489224434,35.936640907499246,38.0792497210318,5.694232012095934
43,0.18931703567504882,32.43930833302742,34.34954486948867,10.54948363079133
44,0.6213912427425384,31.324803645166952,33.769998710740936,4.837520258161145
45,0.581199312210083,33.19036018995598,34.67355137678732,5.589286451918562
46,0.6064054012298584,31.17785580219994,33.24698346676678,6.698443530248078
47,0.595085871219635,32.02840295190911,33.852203210267355,4.421017700746013
48,0.8095857262611389,30.73220437880598,31.689159547449215,3.977383203464887
49,0.6037384033203125,33.84130221981141,36.03973492133811,4.272795697085367
50,0.3706223338842392,29.119658191262324,33.05836020045431,5.571564202489363
51,0.6045847773551941,34.688242193356295,36.60592786172488,6.014312434643465
52,0.3181243360042572,32.32058543396253,34.130020620272525,8.07651981742728
53,0.618171501159668,33.29234825255149,35.08922608893937,5.211406939605368
54,0.6036567211151123,33.75508425881412,37.81059387803937,4.288752814424882
55,0.7661885023117065,31.969079511579046,33.73088690338872,6.108184588922071
56,0.45160652995109557,34.038267462203386,36.8536907326431,5.596749348060517
57,0.6385955691337586,34.02610815467839,35.49512391587831,5.717457133954055
58,0.710566782951355,33.297733912614014,35.45364870790639,3.9541480523107193
59,0.8254289388656616,30.16060799701391,32.29203871660059,4.079944824367043
60,0.7487658977508544,33.48460557244416,35.02238170810411,4.584517013614333
61,0.442295303940773,34.92555646318089,37.194678126696694,3.8841095787052637
62,0.32577804327011106,34.315462375171194,35.74499497446091,8.756688262407208
63,0.6340443372726441,36.63138430335334,39.25165999569245,4.193858523657316
64,0.6463176250457764,35.35543395182454,37.03986374640845,5.259033552578038
65,0.5654127359390259,33.363163362430676,35.786704528432075,5.910309424786803
66,0.5727196037769318,33.73161424001661,34.941874927901004,5.799880927518393
67,0.2418611615896225,35.6065212949955,38.63340156323791,6.158152780081206
68,0.5104076892137528,36.08101901290737,37.615765238715476,5.101457060249739
69,0.5760422110557556,31.72891252710307,33.09071521877739,7.24344190337316
70,0.5041634112596511,32.70223893677821,35.24402562359829,5.901936756928771
71,0.6942289054393769,33.32075147774113,34.58013418538345,4.0910837743846065
72,0.7193449139595032,33.64668399653694,35.31778250216529,3.805468801389125
73,0.6107112646102906,35.9258937118248,37.73600853893204,5.142699603267229
74,0.7667179644107819,33.52666106055294,34.28357770232755,3.759166723096242
75,0.8197575628757476,34.49448822423873,35.86226915217538,3.867855322717853
76,0.44122413694858553,34.12806741459042,36.32678161304931,6.692845950442806
77,0.5689829409122467,33.418299268873646,35.83981882700556,4.875610490496507
78,0.40680051147937774,32.07250861495484,34.65013221763116,5.773212814453366
79,0.3727638453245163,35.685993910286214,37.50176256370696,9.345325597995968
80,0.5136089742183685,33.14599201872856,35.43833156712319,7.997881399858942
81,0.21254853904247284,32.00453267905583,33.03215799847053,6.722445682029219
82,0.7040618658065796,33.80628148735872,34.945106962674835,4.788566860698809
83,0.678458571434021,34.46822613906579,35.77685424145682,4.7061485347636784
84,0.7654298901557922,32.91173579094536,35.95640275720623,4.218585755957916
85,0.285799004137516,34.50303093708389,35.78152070536889,5.893618910911514
86,0.5653765201568604,32.08609956959535,33.96613285926055,5.653688963259193
87,0.4913705587387085,31.252993257098606,32.64323384236808,6.807327531624571
88,0.5027793198823929,29.544808224651987,31.016516906246146,6.773287323964978
89,0.5616046130657196,35.877556655315594,38.07526816121898,4.7881763789278695
90,0.6160858154296875,31.11054379277713,33.08463962367128,5.702577738952257
91,0.5846186816692353,31.403477713049448,32.756908010513285,4.881161541756193
92,0.5220492452383041,33.084558906591084,34.67674855489902,5.19589713397744
93,0.46107165813446044,32.21400422325169,34.08803276185822,7.1660489441515764
94,0.8153918445110321,33.27774824460544,34.69410116127294,4.578329596866109
95,0.26407993733882906,30.388303785201366,33.847910629499175,7.367451252634738
96,0.7366004049777984,26.583178397112526,28.951246601429126,4.102876738234895
97,0.33714741468429565,30.761444100003402,33.97181950905677,4.680119836048833
98,0.515035480260849,31.349676346948176,32.405129448947584,8.385753845858016
99,0.5434199631214142,31.508795355811635,32.661951439564874,5.648071257936485
